flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club,prior_available,prior_source_season,prior_missing_reason,prior_prev_name,prior_prev_klub_slug,prior_gk_bramki-stracone,prior_gk_czyste-konta,prior_gk_gk-dlugie-podania-celne,prior_gk_gk-mecze-rozegrane,prior_gk_gk-minuty-rozegrane,prior_gk_gk-piastkowania,prior_gk_gk-podania,prior_gk_gk-podania-celne,prior_gk_gk-rzuty-karne-przeciwko,prior_gk_obronione-rzuty-karne,prior_gk_obronione-strzaly,prior_pole_asysty,prior_pole_celne-strzaly,prior_pole_celnosc-strzalow,prior_pole_dogodne-szanse,prior_pole_dosrodkowania,prior_pole_dosrodkowania-celne,prior_pole_dryblingi,prior_pole_faule,prior_pole_faule-wywalczone,prior_pole_gole,prior_pole_gole-z-gry,prior_pole_gole-z-pola-karnego,prior_pole_gole-z-rzutow-karnych,prior_pole_kanadyjska,prior_pole_karne-wykonane,prior_pole_kluczowe-podania,prior_pole_konwersja-strzalow,prior_pole_minuty,prior_pole_odbiory,prior_pole_podania,prior_pole_podania-celne,prior_pole_podania-celne-w-polowie-przeciwnika,prior_pole_podania-w-polowie-przeciwnika,prior_pole_pojedynki-obronne-wygrane,prior_pole_pojedynki-wygrane,prior_pole_przechwyty,prior_pole_rzuty-rozne,prior_pole_spalone,prior_pole_strzaly,prior_pole_stworzone-dogodne-szanse,prior_pole_wybicia,prior_pole_xa,prior_pole_xg,prior_pole_xgot,prior_pole_zablokowane-strzaly
Korona Kielce,korona-kielce,Kamiński W.,matched_existing,wojciech-kaminski,matched_existing,wojciech-kaminski,already_in_player_mapping_csv,matched_existing,wojciech-kaminski,existing_mapping,korona-kielce,2024/25 | 2025/26,korona-kielce,2024/25:korona-kielce | 2025/26:korona-kielce,Wojciech KamińskiKorona Kielce,1.0,1,2024/25,,Wojciech KamińskiKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,348.0,2.0,126.0,0.0,49.0,67.0,2.0,8.0,5.0,0.0,0.0,1.0,0.0,10.0,0.1,0.1,0.0,1.0
Korona Kielce,korona-kielce,Mamla R.,unresolved,,auto_same_club_history,rafa-mamla,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,rafa-mamla,review_auto_same_club_history,korona-kielce,2024/25,,2024/25:korona-kielce,Rafał MamlaKorona Kielce,0.0,1,2024/25,,Rafał MamlaKorona Kielce,korona-kielce,19.0,4.0,83.0,17.0,1530.0,7.0,420.0,0.0,6.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1530.0,1.0,420.0,0.0,55.0,235.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
Korona Kielce,korona-kielce,Matuszewski K.,matched_existing,konrad-matuszewski,matched_existing,konrad-matuszewski,already_in_player_mapping_csv,matched_existing,konrad-matuszewski,existing_mapping,korona-kielce | warta-poznan,2023/24 | 2024/25 | 2025/26,korona-kielce,2023/24:warta-poznan | 2024/25:korona-kielce | 2025/26:korona-kielce,Konrad MatuszewskiWarta Poznań,1.0,1,2024/25,,Konrad MatuszewskiKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,75.0,0.0,56.0,15.0,21.0,15.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,1813.0,26.0,606.0,0.0,276.0,428.0,26.0,100.0,12.0,14.0,2.0,8.0,0.0,61.0,1.9,1.0,1.1,3.0
Korona Kielce,korona-kielce,Minuczyc K.,matched_existing,kacper-minuczyc,matched_existing,kacper-minuczyc,already_in_player_mapping_csv,matched_existing,kacper-minuczyc,existing_mapping,korona-kielce,2025/26,korona-kielce,2025/26:korona-kielce,Kacper MinuczycKorona Kielce,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korona Kielce,korona-kielce,Niedbala M.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korona Kielce,korona-kielce,Nikolov V.,matched_existing,vladimir-nikolaev-nikolov,matched_existing,vladimir-nikolaev-nikolov,already_in_player_mapping_csv,matched_existing,vladimir-nikolaev-nikolov,existing_mapping,korona-kielce,2025/26,korona-kielce,2025/26:korona-kielce,Vladimir Nikolaev NikolovKorona Kielce,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korona Kielce,korona-kielce,Niski N.,matched_existing,nikodem-niski,matched_existing,nikodem-niski,already_in_player_mapping_csv,matched_existing,nikodem-niski,existing_mapping,korona-kielce,2025/26,korona-kielce,2025/26:korona-kielce,Nikodem NiskiKorona Kielce,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korona Kielce,korona-kielce,Nono,matched_existing,david-gonzalez-plata,matched_existing,david-gonzalez-plata,already_in_player_mapping_csv,matched_existing,david-gonzalez-plata,existing_mapping,korona-kielce,2023/24 | 2024/25 | 2025/26,korona-kielce,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,NonoKorona Kielce,1.0,1,2024/25,,NonoKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.0,0.0,10.0,2.0,26.0,20.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,1257.0,21.0,743.0,0.0,331.0,444.0,21.0,86.0,21.0,1.0,0.0,6.0,0.0,14.0,0.8,0.5,0.6,8.0
Korona Kielce,korona-kielce,Pięczek M.,matched_existing,marcel-pieczek,matched_existing,marcel-pieczek,already_in_player_mapping_csv,matched_existing,marcel-pieczek,existing_mapping,korona-kielce | puszcza-niepolomice,2023/24 | 2024/25 | 2025/26,korona-kielce,2023/24:puszcza-niepolomice | 2024/25:korona-kielce | 2025/26:korona-kielce,Marcel PięczekPuszcza Niepołomice,1.0,1,2024/25,,Marcel PięczekKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,50.0,0.0,39.0,11.0,21.0,17.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,2057.0,16.0,968.0,0.0,338.0,509.0,16.0,77.0,22.0,45.0,0.0,4.0,0.0,85.0,2.8,0.3,0.2,2.0
Korona Kielce,korona-kielce,Popov V.,matched_existing,viktor-nikolaev-popov,matched_existing,viktor-nikolaev-popov,already_in_player_mapping_csv,matched_existing,viktor-nikolaev-popov,existing_mapping,korona-kielce,2025/26,korona-kielce,2025/26:korona-kielce,Viktor Nikolaev PopovKorona Kielce,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korona Kielce,korona-kielce,Remacle M.,matched_existing,martin-christophe-jannick-remacle,matched_existing,martin-christophe-jannick-remacle,already_in_player_mapping_csv,matched_existing,martin-christophe-jannick-remacle,existing_mapping,korona-kielce,2023/24 | 2024/25 | 2025/26,korona-kielce,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,Martin Christophe Jannick RemacleKorona Kielce,1.0,1,2024/25,,Martin Christophe Jannick RemacleKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,0.0,28.0,5.0,41.0,28.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,3.0,2078.0,28.0,877.0,0.0,407.0,572.0,28.0,131.0,22.0,12.0,0.0,32.0,0.0,28.0,1.7,3.0,1.0,16.0
Korona Kielce,korona-kielce,Resta P.,matched_existing,pau-resta-tell,matched_existing,pau-resta-tell,already_in_player_mapping_csv,matched_existing,pau-resta-tell,existing_mapping,korona-kielce,2024/25 | 2025/26,korona-kielce,2024/25:korona-kielce | 2025/26:korona-kielce,Pau Resta TellKorona Kielce,1.0,1,2024/25,,Pau Resta TellKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,0.0,0.0,0.0,2.0,21.0,9.0,4.0,0.0,4.0,0.0,4.0,0.0,7.0,18.0,2153.0,23.0,1110.0,0.0,277.0,380.0,23.0,122.0,30.0,0.0,1.0,22.0,0.0,153.0,0.4,2.7,4.4,2.0
Korona Kielce,korona-kielce,Rubezic S.,matched_existing,slobodan-rubezic,matched_existing,slobodan-rubezic,already_in_player_mapping_csv,matched_existing,slobodan-rubezic,existing_mapping,korona-kielce,2025/26,korona-kielce,2025/26:korona-kielce,Slobodan RubežićKorona Kielce,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korona Kielce,korona-kielce,Smolarczyk B.,matched_existing,bartomiej-smolarczyk,matched_existing,bartomiej-smolarczyk,already_in_player_mapping_csv,matched_existing,bartomiej-smolarczyk,existing_mapping,korona-kielce,2024/25 | 2025/26,korona-kielce,2024/25:korona-kielce | 2025/26:korona-kielce,Bartłomiej SmolarczykKorona Kielce,1.0,1,2024/25,,Bartłomiej SmolarczykKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1042.0,9.0,421.0,0.0,97.0,126.0,9.0,45.0,14.0,0.0,0.0,4.0,0.0,68.0,0.1,0.3,0.0,0.0
Korona Kielce,korona-kielce,Sotiriou K.,matched_existing,konstantinos-sotiriou,matched_existing,konstantinos-sotiriou,already_in_player_mapping_csv,matched_existing,konstantinos-sotiriou,existing_mapping,korona-kielce,2024/25 | 2025/26,korona-kielce,2024/25:korona-kielce | 2025/26:korona-kielce,Konstantinos SotiriouKorona Kielce,1.0,1,2024/25,,Konstantinos SotiriouKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,3.0,2.0,2.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,25.0,831.0,7.0,369.0,0.0,103.0,154.0,7.0,54.0,13.0,0.0,1.0,4.0,0.0,46.0,0.5,0.4,0.5,1.0
Korona Kielce,korona-kielce,Strzebonski M.,matched_existing,miosz-strzebonski,matched_existing,miosz-strzebonski,already_in_player_mapping_csv,matched_existing,miosz-strzebonski,existing_mapping,korona-kielce,2023/24 | 2024/25 | 2025/26,korona-kielce,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,Miłosz StrzebońskiKorona Kielce,1.0,1,2024/25,,Miłosz StrzebońskiKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,8.0,2.0,6.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,725.0,8.0,258.0,0.0,104.0,155.0,8.0,23.0,11.0,4.0,0.0,3.0,0.0,12.0,0.4,0.2,0.1,5.0
Korona Kielce,korona-kielce,Stępiński M.,matched_existing,mariusz-pawe-stepinski,matched_existing,mariusz-pawe-stepinski,already_in_player_mapping_csv,matched_existing,mariusz-pawe-stepinski,existing_mapping,korona-kielce,2025/26,korona-kielce,2025/26:korona-kielce,Mariusz Paweł StępińskiKorona Kielce,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korona Kielce,korona-kielce,Svetlin T.,matched_existing,tamar-svetlin,matched_existing,tamar-svetlin,already_in_player_mapping_csv,matched_existing,tamar-svetlin,existing_mapping,korona-kielce,2025/26,korona-kielce,2025/26:korona-kielce,Tamar SvetlinKorona Kielce,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korona Kielce,korona-kielce,Zwoźny H.,matched_existing,hubert-zwozny,matched_existing,hubert-zwozny,already_in_player_mapping_csv,matched_existing,hubert-zwozny,existing_mapping,korona-kielce,2024/25 | 2025/26,korona-kielce,2024/25:korona-kielce | 2025/26:korona-kielce,Hubert ZwoźnyKorona Kielce,1.0,1,2024/25,,Hubert ZwoźnyKorona Kielce,korona-kielce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,47.0,7.0,39.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1712.0,41.0,482.0,0.0,168.0,297.0,41.0,118.0,15.0,0.0,0.0,4.0,0.0,53.0,0.9,0.2,0.0,5.0
Lech Poznań,lech-poznan,Agnero Y.,matched_existing,mel-yannick-joel-agnero,matched_existing,mel-yannick-joel-agnero,already_in_player_mapping_csv,matched_existing,mel-yannick-joel-agnero,existing_mapping,lech-poznan,2025/26,lech-poznan,2025/26:lech-poznan,Mel Yannick Joel AgneroLech Poznań,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Andersson E.,unresolved,,auto_same_club_history,nils-erik-elias-andersson,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,nils-erik-elias-andersson,review_auto_same_club_history,lech-poznan,2023/24 | 2024/25,,2023/24:lech-poznan | 2024/25:lech-poznan,Nils Erik Elias AnderssonLech Poznań,0.0,1,2024/25,,Nils Erik Elias AnderssonLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2.0,139.0,0.0,71.0,92.0,2.0,6.0,1.0,2.0,0.0,1.0,0.0,4.0,0.2,0.0,0.0,0.0
Lech Poznań,lech-poznan,Andreev P.,matched_existing,plamen-plamenov-andreev,matched_existing,plamen-plamenov-andreev,already_in_player_mapping_csv,matched_existing,plamen-plamenov-andreev,existing_mapping,lech-poznan,2025/26,lech-poznan,2025/26:lech-poznan,Plamen Plamenov AndreevLech Poznań,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Baranski B.,unresolved,,auto_transfer_candidate,bartomiej-pawe-baranski,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token,matched_auto_transfer_candidate,bartomiej-pawe-baranski,review_auto_transfer_candidate,ruch-chorzow,2023/24,,2023/24:ruch-chorzow,Bartłomiej Paweł BarańskiRuch Chorzów,0.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Bengtsson L.,matched_existing,erik-martin-leo-bengtsson,matched_existing,erik-martin-leo-bengtsson,already_in_player_mapping_csv,matched_existing,erik-martin-leo-bengtsson,existing_mapping,lech-poznan,2025/26,lech-poznan,2025/26:lech-poznan,Erik Martin Leo BengtssonLech Poznań,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Bąkowski K.,unresolved,,auto_transfer_candidate,krzysztof-maciej-bakowski,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token,matched_auto_transfer_candidate,krzysztof-maciej-bakowski,review_auto_transfer_candidate,radomiak-radom,2023/24,,2023/24:radomiak-radom,Krzysztof Maciej BąkowskiRadomiak Radom,0.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Douglas A.,matched_existing,alex-raymond-douglas,matched_existing,alex-raymond-douglas,already_in_player_mapping_csv,matched_existing,alex-raymond-douglas,existing_mapping,lech-poznan,2024/25 | 2025/26,lech-poznan,2024/25:lech-poznan | 2025/26:lech-poznan,Alex Raymond DouglasLech Poznań,1.0,1,2024/25,,Alex Raymond DouglasLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1875.0,11.0,1204.0,0.0,432.0,526.0,11.0,92.0,14.0,0.0,1.0,2.0,0.0,55.0,0.6,0.3,0.0,3.0
Lech Poznań,lech-poznan,Dudek S.,matched_existing,sammy-dudek,matched_existing,sammy-dudek,already_in_player_mapping_csv,matched_existing,sammy-dudek,existing_mapping,lech-poznan,2024/25 | 2025/26,lech-poznan,2024/25:lech-poznan | 2025/26:lech-poznan,Sammy DudekLech Poznań,1.0,1,2024/25,,Sammy DudekLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,13.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lech Poznań,lech-poznan,Fiabema B.,matched_existing,bryan-benjamin-solhaug-fiabema,matched_existing,bryan-benjamin-solhaug-fiabema,already_in_player_mapping_csv,matched_existing,bryan-benjamin-solhaug-fiabema,existing_mapping,lech-poznan,2024/25 | 2025/26,lech-poznan,2024/25:lech-poznan | 2025/26:lech-poznan,Bryan Benjamin Solhaug FiabemaLech Poznań,1.0,1,2024/25,,Bryan Benjamin Solhaug FiabemaLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,47.0,3.0,7.0,0.0,18.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,607.0,8.0,184.0,0.0,104.0,143.0,8.0,46.0,0.0,0.0,3.0,15.0,0.0,12.0,0.5,1.5,1.3,8.0
Lech Poznań,lech-poznan,Gholizadeh A.,matched_existing,ali-gholizadeh-nojedeh,matched_existing,ali-gholizadeh-nojedeh,already_in_player_mapping_csv,matched_existing,ali-gholizadeh-nojedeh,existing_mapping,lech-poznan,2023/24 | 2024/25 | 2025/26,lech-poznan,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,Ali Gholizadeh NojedehLech Poznań,1.0,1,2024/25,,Ali Gholizadeh NojedehLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,57.0,4.0,37.0,12.0,62.0,16.0,21.0,8.0,7.0,8.0,0.0,13.0,0.0,28.0,38.0,1641.0,19.0,770.0,0.0,449.0,595.0,19.0,94.0,9.0,9.0,4.0,21.0,4.0,17.0,5.3,2.6,7.0,12.0
Lech Poznań,lech-poznan,Gmur T.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Gumny R.,matched_existing,robert-krzysztof-gumny,matched_existing,robert-krzysztof-gumny,already_in_player_mapping_csv,matched_existing,robert-krzysztof-gumny,existing_mapping,lech-poznan,2025/26,lech-poznan,2025/26:lech-poznan,Robert Krzysztof GumnyLech Poznań,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Gurgul M.,matched_existing,micha-gurgul,matched_existing,micha-gurgul,already_in_player_mapping_csv,matched_existing,micha-gurgul,existing_mapping,lech-poznan,2023/24 | 2024/25 | 2025/26,lech-poznan,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,Michał GurgulLech Poznań,1.0,1,2024/25,,Michał GurgulLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,39.0,7.0,10.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2455.0,23.0,1708.0,0.0,699.0,886.0,23.0,87.0,23.0,0.0,2.0,4.0,0.0,68.0,1.7,0.7,0.1,5.0
Lech Poznań,lech-poznan,Hakans D.,matched_existing,daniel-noel-mikael-hakans,matched_existing,daniel-noel-mikael-hakans,already_in_player_mapping_csv,matched_existing,daniel-noel-mikael-hakans,existing_mapping,lech-poznan,2024/25 | 2025/26,lech-poznan,2024/25:lech-poznan | 2025/26:lech-poznan,Daniel Noel Mikael HåkansLech Poznań,1.0,1,2024/25,,Daniel Noel Mikael HåkansLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,44.0,4.0,13.0,3.0,35.0,14.0,11.0,1.0,1.0,1.0,0.0,7.0,0.0,11.0,11.0,1124.0,15.0,264.0,0.0,163.0,208.0,15.0,46.0,2.0,0.0,5.0,9.0,5.0,3.0,2.5,2.1,1.2,2.0
Lech Poznań,lech-poznan,Ishak M.,matched_existing,mikael-ishak,matched_existing,mikael-ishak,already_in_player_mapping_csv,matched_existing,mikael-ishak,existing_mapping,lech-poznan,2023/24 | 2024/25 | 2025/26,lech-poznan,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,Mikael IshakLech Poznań,1.0,1,2024/25,,Mikael IshakLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,59.0,35.0,10.0,3.0,17.0,20.0,39.0,21.0,18.0,21.0,3.0,26.0,4.0,29.0,28.0,2753.0,10.0,517.0,0.0,261.0,356.0,10.0,97.0,1.0,0.0,24.0,76.0,5.0,46.0,3.1,18.3,20.2,24.0
Lech Poznań,lech-poznan,Ismaheel T.,unresolved,,auto_transfer_candidate,taofeek-ajibade-ismaheel,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | present_in_target_season,matched_auto_transfer_candidate,taofeek-ajibade-ismaheel,review_auto_transfer_candidate,gornik-zabrze,2024/25 | 2025/26,gornik-zabrze,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,0.0,1,2024/25,,Taofeek Ajibade IsmaheelGórnik Zabrze,gornik-zabrze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,49.0,13.0,47.0,5.0,77.0,18.0,53.0,3.0,3.0,3.0,0.0,7.0,0.0,29.0,7.0,2050.0,18.0,760.0,0.0,431.0,583.0,18.0,135.0,16.0,1.0,7.0,41.0,8.0,14.0,4.3,5.9,5.5,16.0
Lech Poznań,lech-poznan,Jagiełło F.,matched_existing,filip-wojciech-jagieo,matched_existing,filip-wojciech-jagieo,already_in_player_mapping_csv,matched_existing,filip-wojciech-jagieo,existing_mapping,lech-poznan,2024/25 | 2025/26,lech-poznan,2024/25:lech-poznan | 2025/26:lech-poznan,Filip Wojciech JagiełłoLech Poznań,1.0,1,2024/25,,Filip Wojciech JagiełłoLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,58.0,4.0,13.0,2.0,10.0,7.0,24.0,2.0,2.0,2.0,0.0,4.0,0.0,13.0,17.0,989.0,7.0,706.0,0.0,373.0,455.0,7.0,44.0,15.0,14.0,1.0,12.0,1.0,10.0,1.7,2.1,1.6,10.0
Lech Poznań,lech-poznan,Jakobczyk K.,matched_existing,kamil-jakobczyk,matched_existing,kamil-jakobczyk,already_in_player_mapping_csv,matched_existing,kamil-jakobczyk,existing_mapping,lech-poznan,2025/26,lech-poznan,2025/26:lech-poznan,Kamil JakóbczykLech Poznań,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Janyszka H.,matched_existing,hubert-janyszka,matched_existing,hubert-janyszka,already_in_player_mapping_csv,matched_existing,hubert-janyszka,existing_mapping,lech-poznan,2025/26,lech-poznan,2025/26:lech-poznan,Hubert JanyszkaLech Poznań,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech Poznań,lech-poznan,Kozubal A.,matched_existing,antoni-kozubal,matched_existing,antoni-kozubal,already_in_player_mapping_csv,matched_existing,antoni-kozubal,existing_mapping,lech-poznan,2024/25 | 2025/26,lech-poznan,2024/25:lech-poznan | 2025/26:lech-poznan,Antoni KozubalLech Poznań,1.0,1,2024/25,,Antoni KozubalLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,39.0,3.0,17.0,3.0,30.0,45.0,67.0,1.0,1.0,1.0,0.0,6.0,0.0,36.0,4.0,2731.0,34.0,1621.0,0.0,805.0,1014.0,34.0,164.0,34.0,50.0,1.0,28.0,8.0,36.0,4.4,3.2,3.0,25.0
Lech Poznań,lech-poznan,Lisman K.,matched_existing,kornel-lisman,matched_existing,kornel-lisman,already_in_player_mapping_csv,matched_existing,kornel-lisman,existing_mapping,lech-poznan,2024/25 | 2025/26,lech-poznan,2024/25:lech-poznan | 2025/26:lech-poznan,Kornel LismanLech Poznań,1.0,1,2024/25,,Kornel LismanLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,12.0,2.0,19.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,25.0,360.0,5.0,79.0,0.0,43.0,67.0,5.0,20.0,1.0,0.0,2.0,4.0,1.0,6.0,0.5,1.0,1.2,2.0
Lech Poznań,lech-poznan,Milic A.,matched_existing,antonio-milic,matched_existing,antonio-milic,already_in_player_mapping_csv,matched_existing,antonio-milic,existing_mapping,lech-poznan,2023/24 | 2024/25 | 2025/26,lech-poznan,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,Antonio MilićLech Poznań,1.0,1,2024/25,,Antonio MilićLech Poznań,lech-poznan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,21.0,3.0,12.0,3.0,9.0,29.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,2606.0,12.0,2161.0,0.0,663.0,813.0,12.0,102.0,36.0,0.0,2.0,19.0,4.0,121.0,1.8,1.8,1.4,4.0
